user_id,Session_Start_Time,Page_URL,Timestamp,Duration_on_Page_s,Interaction_Type,Device_Type,Browser,Country,Referrer
3a7ca45c-5079-4487-9ad7-b1f2cbe5c5ad,2023-02-08 03:30:06,terms,2023-04-09 15:58:32,111,scroll,mobile,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/24.0.874.0 Safari/533.0",JP,https://johnson.biz/tags/search/tagssearch.asp
3a7ca45c-5079-4487-9ad7-b1f2cbe5c5ad,2023-02-08 03:30:06,login,2023-06-08 13:46:20,150,scroll,mobile,Opera/9.15.(Windows NT 5.2; xh-ZA) Presto/2.9.184 Version/10.00,KZ,https://www.fisher-turner.com/category/categories/postsregister.asp
3a7ca45c-5079-4487-9ad7-b1f2cbe5c5ad,2023-02-08 03:30:06,index,2023-04-14 06:10:57,88,click,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9200-10-31 15:48:50 Firefox/3.6.18,AO,https://www.cameron-bryant.com/wp-content/posts/blogprivacy.asp
3a7ca45c-5079-4487-9ad7-b1f2cbe5c5ad,2023-02-08 03:30:06,search,2023-08-03 22:04:21,228,form_submit,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/46.0.802.0 Mobile/30E685 Safari/534.1",PS,https://www.brewer.biz/search/categoriescategory.html
3a7ca45c-5079-4487-9ad7-b1f2cbe5c5ad,2023-02-08 03:30:06,author,2023-05-11 12:11:06,298,exit,tablet,Opera/9.59.(X11; Linux i686; nhn-MX) Presto/2.9.176 Version/12.00,SK,https://www.cruz-johnson.org/wp-content/categoriesregister.html
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,register,2023-05-17 12:38:46,65,click,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; yue-HK) AppleWebKit/532.11.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.11.2",JP,https://adams.com/main/tags/categorieslogin.jsp
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,author,2023-09-24 07:55:07,27,form_submit,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),NR,http://eaton.com/tag/categories/searchregister.htm
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,category,2023-08-24 10:05:31,32,scroll,mobile,Mozilla/5.0 (Windows NT 5.0; tn-ZA; rv:1.9.0.20) Gecko/4234-08-10 15:32:18 Firefox/3.8,SO,https://www.edwards-huff.biz/category/category/categorieslogin.htm
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,terms,2023-06-12 14:19:33,273,click,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),MK,https://www.fuentes.com/categories/tagshomepage.html
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,search,2023-08-19 02:43:04,116,click,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),TT,http://www.williams.info/categories/appfaq.php
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,homepage,2023-04-05 19:48:15,199,click,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ta-LK) AppleWebKit/534.47.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.47.4",CD,http://hamilton-lowe.com/postsprivacy.htm
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,main,2023-07-27 01:57:08,231,click,mobile,Mozilla/5.0 (Android 4.2.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,SB,http://www.wyatt-martinez.com/postsabout.html
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,post,2023-10-17 13:23:23,214,scroll,tablet,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.883.0 Safari/535.1",TL,https://jones.com/wp-contentfaq.asp
0c60ab80-fc1e-485a-84c2-d78ea89298bb,2023-03-08 00:51:14,index,2023-11-19 11:20:07,179,click,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/17.5a2832.0 Mobile/33U945 Safari/531.0",MU,http://www.schwartz.com/tagcategory.html
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,homepage,2023-09-13 21:13:51,215,click,tablet,Mozilla/5.0 (Android 3.2; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,OM,http://www.bennett-baker.com/wp-content/tagsterms.html
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,faq,2023-09-03 10:33:47,152,click,desktop,Mozilla/5.0 (Android 10; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,GQ,http://www.cortez.com/wp-contentfaq.php
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,about,2023-10-30 15:10:11,157,click,desktop,Opera/9.63.(Windows 98; Win 9x 4.90; el-CY) Presto/2.9.161 Version/10.00,BO,https://erickson-tucker.com/tag/categories/postsfaq.php
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,search,2023-07-28 20:05:18,199,form_submit,tablet,Opera/8.38.(Windows 98; uz-UZ) Presto/2.9.177 Version/12.00,AF,http://anderson-coleman.net/mainabout.html
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,author,2023-07-25 02:27:54,175,form_submit,tablet,Opera/9.28.(Windows 98; Win 9x 4.90; apn-IN) Presto/2.9.181 Version/10.00,UA,http://www.spence-carrillo.com/tag/posts/listhomepage.html
f5135952-d2dd-455f-a9e5-2a7dc6d55d8f,2023-07-20 02:59:54,login,2023-08-07 22:53:58,73,click,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/12.0h5601.0 Mobile/85P301 Safari/533.0",LU,https://www.stewart.org/app/list/searchindex.htm
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,homepage,2023-11-28 07:01:40,67,scroll,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),MA,https://david.com/wp-content/category/mainlogin.htm
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,privacy,2023-07-23 03:59:49,80,click,tablet,Opera/9.85.(Windows CE; cv-RU) Presto/2.9.175 Version/11.00,IQ,https://golden.com/tag/tags/listsearch.jsp
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,home,2023-11-19 18:16:40,173,scroll,mobile,Opera/8.49.(Windows NT 5.2; mg-MG) Presto/2.9.173 Version/11.00,PL,http://jackson-miller.com/blogprivacy.php
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,search,2023-08-17 03:34:36,88,form_submit,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hsb-DE) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.40.2",VC,http://www.rodriguez-flowers.com/blog/posts/wp-contentfaq.jsp
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,login,2023-11-23 14:31:32,300,exit,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9691-11-21 23:08:27 Firefox/10.0,BJ,http://www.bailey.biz/tagsprivacy.htm
942a58f2-c89c-4f06-aef6-1ddf3a5a9f68,2023-07-23 03:28:07,author,2023-10-02 11:13:27,102,click,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3840-12-05 15:40:54 Firefox/3.8,NE,http://www.russell-kennedy.com/tags/listsearch.html
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,privacy,2023-09-19 13:47:10,261,form_submit,desktop,Opera/8.17.(Windows NT 4.0; nr-ZA) Presto/2.9.185 Version/10.00,LT,http://rodriguez-powell.biz/postshomepage.html
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,main,2023-08-08 23:28:23,209,scroll,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5 rv:2.0; yi-US) AppleWebKit/534.20.5 (KHTML, like Gecko) Version/4.0.3 Safari/534.20.5",MR,https://www.white.info/exploremain.php
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,terms,2023-09-24 23:06:40,69,exit,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; crh-UA) AppleWebKit/535.46.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.46.7",GD,https://www.berry.info/mainlogin.php
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,faq,2023-09-13 15:40:44,196,form_submit,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/21.0.823.0 Mobile/12O359 Safari/534.1",IT,http://www.diaz.info/tag/categoriesregister.htm
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,index,2023-10-14 02:40:37,287,form_submit,mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/40.0.816.0 Safari/536.1",KI,https://www.sanders-martin.com/categories/posts/listhomepage.asp
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,homepage,2023-09-07 22:49:02,233,scroll,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.886.0 Safari/532.0",SM,http://chan.com/list/exploremain.htm
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,search,2023-11-01 03:33:49,14,click,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),KP,http://moon.com/search/tagsterms.html
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,post,2023-08-30 12:03:14,12,scroll,desktop,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/14.0.878.0 Safari/533.2",CA,https://www.scott-ross.com/mainlogin.asp
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,register,2023-07-20 08:20:11,232,scroll,tablet,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; rv:1.9.6.20) Gecko/4014-06-07 19:35:45 Firefox/3.8,BI,https://www.montgomery.net/posts/blog/blogindex.jsp
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,home,2023-11-11 02:51:34,44,exit,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/53.0.878.0 Mobile/17K540 Safari/534.0",KM,https://perry.com/appcategory.asp
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,category,2023-07-31 10:27:58,222,form_submit,mobile,Opera/9.19.(X11; Linux i686; st-ZA) Presto/2.9.187 Version/11.00,AU,http://www.mullins.org/tag/explorehomepage.html
d7f9d1a4-3f55-4ad0-9d5b-5f9b9b243415,2023-07-01 23:32:25,about,2023-10-04 10:35:53,293,form_submit,desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.8.6 (KHTML, like Gecko) Version/5.0 Safari/533.8.6",VC,http://www.woods.com/postsindex.php
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,post,2023-09-24 01:27:21,143,scroll,tablet,Mozilla/5.0 (Windows CE; ps-AF; rv:1.9.0.20) Gecko/3922-05-27 14:35:51 Firefox/3.6.5,ME,https://taylor.com/wp-contentabout.html
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,index,2023-10-21 13:39:35,198,form_submit,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4927-11-13 22:40:57 Firefox/11.0,LS,https://www.bell.com/wp-content/main/appterms.htm
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,login,2023-11-10 17:56:31,127,form_submit,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),MH,https://pham-richardson.com/tagmain.php
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,terms,2023-09-08 14:20:20,298,form_submit,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/21.0.818.0 Safari/531.0",SN,http://www.olson.biz/main/searchterms.htm
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,author,2023-11-11 12:26:32,282,exit,desktop,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/31.0.869.0 Safari/532.2",FI,https://peterson.org/wp-content/categories/listprivacy.htm
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,privacy,2023-09-03 03:16:20,81,scroll,mobile,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.840.0 Safari/536.0",LK,https://villanueva.info/tagscategory.html
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,home,2023-09-10 19:50:56,133,exit,tablet,Mozilla/5.0 (Android 1.0; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,UG,http://benjamin.info/categorieslogin.jsp
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,faq,2023-11-30 14:19:03,97,scroll,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),PY,https://camacho.info/blogsearch.htm
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,category,2023-10-28 22:44:18,191,scroll,desktop,Mozilla/5.0 (Android 2.2.3; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,VU,http://www.moss-hernandez.com/wp-content/search/searchhome.asp
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,about,2023-08-29 14:53:01,130,scroll,desktop,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.1.4 (KHTML, like Gecko) Version/5.0.5 Safari/535.1.4",MZ,http://www.alexander.com/appfaq.html
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,main,2023-09-18 12:58:13,121,exit,tablet,Mozilla/5.0 (Android 5.0.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,PL,http://ramirez-harris.com/tag/posts/searchfaq.html
e7f08f4f-3383-466e-8eee-ceac8316e1a4,2023-08-01 19:42:42,homepage,2023-09-09 21:30:49,57,scroll,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5810-07-30 23:40:26 Firefox/3.6.5,LS,https://stout-morales.info/main/apppost.jsp
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,faq,2023-10-12 07:47:26,16,scroll,desktop,Opera/8.86.(X11; Linux x86_64; hr-HR) Presto/2.9.190 Version/11.00,CZ,http://chavez.com/explore/posts/categorysearch.html
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,login,2023-11-06 10:01:07,290,scroll,mobile,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.834.0 Safari/531.2",BB,http://ryan.com/taglogin.htm
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,register,2023-10-11 23:29:04,79,click,desktop,Opera/8.92.(Windows CE; mn-MN) Presto/2.9.175 Version/10.00,PG,http://www.carlson-lynch.com/posts/explore/postsabout.php
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,terms,2023-10-03 18:14:53,274,form_submit,mobile,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.31.3 (KHTML, like Gecko) Version/5.0 Safari/534.31.3",HR,http://perez.info/categoryabout.php
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,homepage,2023-11-18 01:02:50,133,form_submit,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; wae-CH) AppleWebKit/535.39.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.39.4",UG,http://jimenez.com/categories/app/exploreabout.html
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,main,2023-09-18 15:17:15,140,form_submit,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),VA,https://goodman.com/search/app/apphomepage.htm
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,post,2023-11-02 13:09:44,55,click,mobile,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.830.0 Safari/536.2",SB,https://www.williams-gonzalez.com/search/mainlogin.jsp
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,about,2023-11-11 15:08:49,256,click,tablet,Opera/9.79.(X11; Linux x86_64; niu-NZ) Presto/2.9.188 Version/12.00,KE,https://www.williams-colon.com/mainindex.jsp
d55a1437-cc97-4722-a0cb-dbd6d57c7b6f,2023-09-17 02:35:08,category,2023-10-30 00:40:05,194,form_submit,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:2.0; hu-HU) AppleWebKit/531.48.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.48.5",EE,https://www.wagner-brown.com/wp-content/categories/tagmain.html
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,login,2023-11-14 22:29:27,114,scroll,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7282-07-21 08:17:54 Firefox/3.8,LV,https://www.johnson-george.info/poststerms.html
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,search,2023-09-10 08:27:16,55,scroll,mobile,Mozilla/5.0 (Android 4.4.4; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,ER,http://www.evans.com/explore/main/apppost.php
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,terms,2023-11-23 14:14:00,183,click,mobile,Opera/8.93.(X11; Linux x86_64; byn-ER) Presto/2.9.189 Version/12.00,DZ,https://chase.com/categoryauthor.jsp
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,main,2023-10-16 01:24:24,26,exit,desktop,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.840.0 Safari/535.0",BO,http://www.young.org/app/tagabout.htm
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,post,2023-07-23 03:24:07,262,click,desktop,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/48.0.849.0 Mobile/95N250 Safari/536.1",CM,http://wilson.com/mainterms.php
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,privacy,2023-08-09 04:18:55,292,click,mobile,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/63.0.856.0 Safari/536.2",KW,http://www.copeland.com/wp-content/search/mainregister.jsp
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,index,2023-07-20 11:51:41,257,form_submit,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.849.0 Safari/531.2",KN,https://www.tran.org/appregister.php
0809c651-9f98-4994-9c8f-1c7b33c7b615,2023-07-14 18:47:03,register,2023-08-29 23:08:20,300,form_submit,desktop,Opera/8.83.(X11; Linux i686; om-KE) Presto/2.9.181 Version/12.00,TR,http://www.fisher.com/explore/tag/maincategory.jsp
e8c60f97-4f0b-43de-a2db-9b1a7d4be01e,2023-10-27 11:50:46,terms,2023-11-20 16:23:33,9,form_submit,tablet,Mozilla/5.0 (Windows NT 5.2; dz-BT; rv:1.9.0.20) Gecko/2109-03-07 00:05:10 Firefox/3.6.4,CU,https://www.fry.com/categoriespost.htm
e8c60f97-4f0b-43de-a2db-9b1a7d4be01e,2023-10-27 11:50:46,author,2023-11-11 12:36:21,81,scroll,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),BG,https://alvarez.com/main/wp-contentlogin.html
e8c60f97-4f0b-43de-a2db-9b1a7d4be01e,2023-10-27 11:50:46,main,2023-11-01 12:32:31,56,exit,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/36.0.825.0 Mobile/66W484 Safari/535.2",BS,http://www.price.net/list/blogfaq.htm
e8c60f97-4f0b-43de-a2db-9b1a7d4be01e,2023-10-27 11:50:46,search,2023-11-13 03:02:17,80,scroll,mobile,Opera/9.32.(Windows 98; eo-US) Presto/2.9.177 Version/12.00,DZ,https://williams.com/list/category/tagspost.asp
e8c60f97-4f0b-43de-a2db-9b1a7d4be01e,2023-10-27 11:50:46,home,2023-10-28 19:22:43,5,scroll,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),ID,http://www.richard-schultz.com/main/categoriesabout.asp
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,login,2023-11-29 07:10:28,23,form_submit,mobile,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.804.0 Safari/531.2",LY,https://www.stone.biz/mainabout.asp
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,faq,2023-11-17 15:12:21,257,form_submit,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.850.0 Safari/534.1",VN,http://montoya.com/tag/wp-content/listsearch.htm
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,search,2023-11-14 09:25:05,146,click,mobile,Opera/8.67.(X11; Linux i686; ve-ZA) Presto/2.9.189 Version/10.00,GQ,https://www.bowman-miller.org/wp-content/search/mainhomepage.jsp
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,post,2023-10-21 03:52:52,17,scroll,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),LU,http://www.hall.com/list/categoriesindex.html
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,main,2023-11-16 01:18:57,166,click,mobile,Opera/9.81.(X11; Linux i686; he-IL) Presto/2.9.174 Version/11.00,LR,http://fisher.com/tags/wp-contentfaq.php
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,terms,2023-10-18 09:57:45,10,click,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/50.0.804.0 Safari/535.1",SD,http://www.williams.com/wp-content/tagshome.htm
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,privacy,2023-11-16 23:43:58,292,exit,mobile,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.801.0 Safari/534.1",MZ,http://www.clark-huang.com/tags/mainprivacy.html
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,author,2023-11-28 09:52:51,27,click,mobile,Opera/9.45.(X11; Linux i686; sc-IT) Presto/2.9.160 Version/12.00,PL,https://juarez.com/categories/tags/bloghomepage.jsp
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,category,2023-11-02 18:35:00,236,scroll,desktop,Opera/9.44.(Windows CE; ta-LK) Presto/2.9.167 Version/12.00,GQ,https://mcdonald.com/categories/explore/appcategory.htm
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,register,2023-09-28 20:24:12,80,exit,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/16.3z9524.0 Mobile/91L767 Safari/535.1",MA,http://delacruz.com/blogregister.html
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,home,2023-11-20 19:23:20,24,click,mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:2.0; om-ET) AppleWebKit/532.1.6 (KHTML, like Gecko) Version/5.0.2 Safari/532.1.6",ZA,https://johnson.com/main/wp-contentindex.php
895b38a2-b60e-4b16-a16a-168e1a578ed5,2023-09-19 11:19:10,homepage,2023-12-01 22:34:43,62,scroll,tablet,Opera/9.15.(X11; Linux i686; ja-JP) Presto/2.9.169 Version/11.00,PY,http://wheeler.com/tag/tagshomepage.html
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,author,2023-11-17 08:00:22,6,scroll,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),YE,https://walker.com/categories/taghome.html
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,main,2023-11-11 05:46:05,96,form_submit,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7791-02-16 01:32:12 Firefox/3.6.6,OM,http://www.casey.com/wp-contentauthor.php
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,privacy,2023-11-16 10:37:57,261,scroll,tablet,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.800.0 Safari/532.0",HU,http://armstrong.com/category/tagregister.php
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,home,2023-11-29 01:07:19,287,exit,desktop,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),UG,http://andrews.com/searchlogin.html
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,terms,2023-11-06 01:00:41,74,form_submit,mobile,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/8881-07-17 08:32:55 Firefox/3.6.4,US,http://smith.org/blog/blog/searchprivacy.asp
e4ae66fa-badd-4307-b08d-eb2ce3b3e162,2023-11-04 22:58:40,about,2023-11-26 13:11:08,266,scroll,mobile,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/33.0.855.0 Safari/534.0",LT,https://martin.com/app/listlogin.html
